tile_h,tile_v,area,perimeter
"6732","9075",980100,3960
"6732","9108",980100,3960
"6732","9141",980100,3960
"6732","9174",980100,3960
"6732","9207",980100,3960
"6732","9240",980100,3960
"6732","9273",980100,3960
"6732","9306",980100,3960
"6732","9339",980100,3960
"6732","9372",980100,3960
"6732","9405",980100,3960
"6732","9438",980100,3960
"6732","9471",980100,3960
"6732","9504",980100,3960
"6732","9537",980100,3960
"6732","9570",980100,3960
"6732","9603",980100,3960
"6732","9636",980100,3960
"6732","9669",980100,3960
"6732","9702",980100,3960
"6732","9735",980100,3960
"6732","9768",980100,3960
"6732","9801",980100,3960
"6732","9834",980100,3960
"6732","9867",980100,3960
"6732","9900",980100,3960
"6732","9933",980100,3960
"6732","9966",980100,3960
"6732","9999",980100,3960
"6732","10032",980100,3960
"6732","10065",980100,3960
"6732","10098",980100,3960
"6732","10131",980100,3960
"6732","10164",980100,3960
"6732","10197",980100,3960
"6732","10230",980100,3960
"6732","10263",980100,3960
"6732","10296",980100,3960
"6732","10329",980100,3960
"6732","10362",980100,3960
"6732","10395",980100,3960
"6732","10428",980100,3960
"6732","10461",980100,3960
"6732","10494",980100,3960
"6732","10527",980100,3960
"6732","10560",980100,3960
"6732","10593",980100,3960
"6732","10626",980100,3960
"6732","10659",980100,3960
"6732","10692",980100,3960
"6732","10725",980100,3960
"6732","10758",980100,3960
"6732","10791",980100,3960
"6732","10824",980100,3960
"6732","10857",980100,3960
"6732","10890",980100,3960
"6732","10923",980100,3960
"6732","10956",980100,3960
"6732","10989",980100,3960
"6732","11022",980100,3960
"6732","11055",980100,3960
"6732","11088",980100,3960
"6732","11121",980100,3960
"6732","11154",980100,3960
"6732","11187",980100,3960
"6732","11220",980100,3960
"6732","11253",980100,3960
"6732","11286",980100,3960
"6732","11319",980100,3960
"6732","11352",980100,3960
"6732","11385",980100,3960
"6732","11418",980100,3960
"6732","11451",980100,3960
"6732","11484",980100,3960
"6732","11517",980100,3960
"6732","11550",980100,3960
"6732","11583",980100,3960
"6732","11616",980100,3960
"6732","11649",980100,3960
"6732","11682",980100,3960
"6732","11715",980100,3960
"6732","11748",980100,3960
"6732","11781",980100,3960
"6732","11814",980100,3960
"6732","11847",980100,3960
"6732","11880",980100,3960
"6732","11913",980100,3960
"6732","11946",980100,3960
"6732","11979",980100,3960
"6732","12012",980100,3960
"6732","12045",980100,3960
"6732","12078",980100,3960
"6732","12111",980100,3960
"6732","12144",980100,3960
"6732","12177",980100,3960
"6732","12210",980100,3960
"6732","12243",980100,3960
"6732","12276",980100,3960
"6732","12309",980100,3960
"6732","12342",980100,3960
"6732","12375",980100,3960
"6732","12408",980100,3960
"6732","12441",980100,3960
"6732","12474",980100,3960
"6732","12507",980100,3960
"6732","12540",980100,3960
"6732","12573",980100,3960
"6732","12606",980100,3960
"6732","12639",980100,3960
"6732","12672",980100,3960
"6732","12705",980100,3960
"6732","12738",980100,3960
"6732","12771",980100,3960
"6732","12804",980100,3960
"6732","12837",980100,3960
"6732","12870",980100,3960
"6732","12903",980100,3960
"6732","12936",980100,3960
"6732","12969",980100,3960
"6732","13002",980100,3960
"6732","13035",980100,3960
"6732","13068",980100,3960
"6732","13101",980100,3960
"6732","13134",980100,3960
"6732","13167",980100,3960
"6732","13200",980100,3960
"6732","13233",980100,3960
"6732","13266",980100,3960
"6732","13299",980100,3960
"6732","13332",980100,3960
"6732","13365",980100,3960
"6732","13398",980100,3960
"6732","13431",980100,3960
"6732","13464",980100,3960
"6732","13497",980100,3960
"6732","13530",980100,3960
"6732","13563",980100,3960
"6732","13596",980100,3960
"6732","13629",980100,3960
"6732","13662",980100,3960
"6732","13695",980100,3960
"6732","13728",980100,3960
"6732","13761",980100,3960
"6732","13794",980100,3960
"6732","13827",980100,3960
"6732","13860",980100,3960
"6732","13893",980100,3960
"6732","13926",980100,3960
"6732","13959",980100,3960
"6732","13992",980100,3960
"6732","14025",980100,3960
"6732","14058",980100,3960
"6732","14091",980100,3960
"6732","14124",980100,3960
"6732","14157",980100,3960
"6732","14190",980100,3960
"6732","14223",980100,3960
"6732","14256",980100,3960
"6732","14289",980100,3960
"6732","14322",980100,3960
"6732","14355",980100,3960
"6732","14388",980100,3960
"6732","14421",980100,3960
"6732","14454",980100,3960
"6732","14487",980100,3960
"6732","14520",980100,3960
"6732","14553",980100,3960
"6732","14586",980100,3960
"6732","14619",980100,3960
"6732","14652",980100,3960
"6732","14685",980100,3960
"6732","14718",980100,3960
"6732","14751",980100,3960
"6732","14784",980100,3960
"6732","14817",980100,3960
"6732","14850",980100,3960
"6732","14883",980100,3960
"6732","14916",980100,3960
"6732","14949",980100,3960
"6732","14982",980100,3960
"6732","15015",980100,3960
"6732","15048",980100,3960
"6732","15081",980100,3960
"6732","15114",980100,3960
"6732","15147",980100,3960
"6732","15180",980100,3960
"6732","15213",980100,3960
"6732","15246",980100,3960
"6732","15279",980100,3960
"6732","15312",980100,3960
"6732","15345",980100,3960
"6732","15378",980100,3960
"6732","15411",980100,3960
"6732","15444",980100,3960
"6732","15477",980100,3960
"6732","15510",980100,3960
"6732","15543",980100,3960
"6732","15576",980100,3960
"6732","15609",980100,3960
"6732","15642",980100,3960
"6732","15675",980100,3960
"6732","15708",980100,3960
"6732","15741",980100,3960
"6732","15774",980100,3960
"6732","15807",980100,3960
"6732","15840",980100,3960
"6732","15873",980100,3960
"6732","15906",980100,3960
"6732","15939",980100,3960
"6732","15972",980100,3960
"6732","16005",980100,3960
"6732","16038",980100,3960
"6732","16071",980100,3960
"6732","16104",980100,3960
"6732","16137",980100,3960
"6732","16170",980100,3960
"6732","16203",980100,3960
"6732","16236",980100,3960
"6732","16269",980100,3960
"6732","16302",980100,3960
"6732","16335",980100,3960
"6732","16368",980100,3960
"6732","16401",980100,3960
"6732","16434",980100,3960
"6732","16467",980100,3960
"6732","16500",980100,3960
"6732","16533",980100,3960
"6732","16566",980100,3960
"6732","16599",980100,3960
"6732","16632",980100,3960
"6732","16665",980100,3960
"6732","16698",980100,3960
"6732","16731",980100,3960
"6732","16764",980100,3960
"6732","16797",980100,3960
"6765","1980",980100,3960
"6765","2013",980100,3960
"6765","2046",980100,3960
"6765","2079",980100,3960
"6765","2112",980100,3960
"6765","2145",980100,3960
"6765","2178",980100,3960
"6765","2211",980100,3960
"6765","2244",980100,3960
"6765","2277",980100,3960
"6765","2310",980100,3960
"6765","2343",980100,3960
"6765","2376",980100,3960
"6765","2409",980100,3960
"6765","2442",980100,3960
"6765","2475",980100,3960
"6765","2508",980100,3960
"6765","2541",980100,3960
"6765","2574",980100,3960
"6765","2607",980100,3960
"6765","2640",980100,3960
"6765","2673",980100,3960
"6765","2706",980100,3960
"6765","2739",980100,3960
"6765","2772",980100,3960
"6765","2805",980100,3960
"6765","2838",980100,3960
"6765","2871",980100,3960
"6765","2904",980100,3960
"6765","2937",980100,3960
"6765","2970",980100,3960
"6765","3003",980100,3960
"6765","3036",980100,3960
"6765","3069",980100,3960
"6765","3102",980100,3960
"6765","3135",980100,3960
"6765","3168",980100,3960
"6765","3201",980100,3960
"6765","3234",980100,3960
"6765","3267",980100,3960
"6765","3300",980100,3960
"6765","3333",980100,3960
"6765","3366",980100,3960
"6765","3399",980100,3960
"6765","3432",980100,3960
"6765","3465",980100,3960
"6765","3498",980100,3960
"6765","3531",980100,3960
"6765","3564",980100,3960
"6765","3597",980100,3960
"6765","3630",980100,3960
"6765","3663",980100,3960
"6765","3696",980100,3960
"6765","3729",980100,3960
"6765","3762",980100,3960
"6765","3795",980100,3960
"6765","3828",980100,3960
"6765","3861",980100,3960
"6765","3894",980100,3960
"6765","3927",980100,3960
"6765","3960",980100,3960
"6765","3993",980100,3960
"6765","4026",980100,3960
"6765","4059",980100,3960
"6765","4092",980100,3960
"6765","4125",980100,3960
"6765","4158",980100,3960
"6765","4191",980100,3960
"6765","4224",980100,3960
"6765","4257",980100,3960
"6765","4290",980100,3960
"6765","4323",980100,3960
"6765","4356",980100,3960
"6765","4389",980100,3960
"6765","4422",980100,3960
"6765","4455",980100,3960
"6765","4488",980100,3960
"6765","4521",980100,3960
"6765","4554",980100,3960
"6765","4587",980100,3960
"6765","4620",980100,3960
"6765","4653",980100,3960
"6765","4686",980100,3960
"6765","4719",980100,3960
"6765","4752",980100,3960
"6765","4785",980100,3960
"6765","4818",980100,3960
"6765","4851",980100,3960
"6765","4884",980100,3960
"6765","4917",980100,3960
"6765","4950",980100,3960
"6765","4983",980100,3960
"6765","5016",980100,3960
"6765","5049",980100,3960
"6765","5082",980100,3960
"6765","5115",980100,3960
"6765","5148",980100,3960
"6765","5181",980100,3960
"6765","5214",980100,3960
"6765","5247",980100,3960
"6765","5280",980100,3960
"6765","5313",980100,3960
"6765","5346",980100,3960
"6765","5379",980100,3960
"6765","5412",980100,3960
"6765","5445",980100,3960
"6765","5478",980100,3960
"6765","5511",980100,3960
"6765","5544",980100,3960
"6765","5577",980100,3960
"6765","5610",980100,3960
"6765","5643",980100,3960
"6765","5676",980100,3960
"6765","5709",980100,3960
"6765","5742",980100,3960
"6765","5775",980100,3960
"6765","5808",980100,3960
"6765","5841",980100,3960
"6765","5874",980100,3960
"6765","5907",980100,3960
"6765","5940",980100,3960
"6765","5973",980100,3960
"6765","6006",980100,3960
"6765","6039",980100,3960
"6765","6072",980100,3960
"6765","6105",980100,3960
"6765","6138",980100,3960
"6765","6171",980100,3960
"6765","6204",980100,3960
"6765","6237",980100,3960
"6765","6270",980100,3960
"6765","6303",980100,3960
"6765","6336",980100,3960
"6765","6369",980100,3960
"6765","6402",980100,3960
"6765","6435",980100,3960
"6765","6468",980100,3960
"6765","6501",980100,3960
"6765","6534",980100,3960
"6765","6567",980100,3960
"6765","6600",980100,3960
"6765","6633",980100,3960
"6765","6666",980100,3960
"6765","6699",980100,3960
"6765","6732",980100,3960
"6765","6765",980100,3960
"6765","6798",980100,3960
"6765","6831",980100,3960
"6765","6864",980100,3960
"6765","6897",980100,3960
"6765","6930",980100,3960
"6765","6963",980100,3960
"6765","6996",980100,3960
"6765","7029",980100,3960
"6765","7062",980100,3960
"6765","7095",980100,3960
"6765","7128",980100,3960
"6765","7161",980100,3960
"6765","7194",980100,3960
"6765","7227",980100,3960
"6765","7260",980100,3960
"6765","7293",980100,3960
"6765","7326",980100,3960
"6765","7359",980100,3960
"6765","7392",980100,3960
"6765","7425",980100,3960
"6765","7458",980100,3960
"6765","7491",980100,3960
"6765","7524",980100,3960
"6765","7557",980100,3960
"6765","7590",980100,3960
"6765","7623",980100,3960
"6765","7656",980100,3960
"6765","7689",980100,3960
"6765","7722",980100,3960
"6765","7755",980100,3960
"6765","7788",980100,3960
"6765","7821",980100,3960
"6765","7854",980100,3960
"6765","7887",980100,3960
"6765","7920",980100,3960
"6765","7953",980100,3960
"6765","7986",980100,3960
"6765","8019",980100,3960
"6765","8052",980100,3960
"6765","8085",980100,3960
"6765","8118",980100,3960
"6765","8151",980100,3960
"6765","8184",980100,3960
"6765","8217",980100,3960
"6765","8250",980100,3960
"6765","8283",980100,3960
"6765","8316",980100,3960
"6765","8349",980100,3960
"6765","8382",980100,3960
"6765","8415",980100,3960
"6765","8448",980100,3960
"6765","8481",980100,3960
"6765","8514",980100,3960
"6765","8547",980100,3960
"6765","8580",980100,3960
"6765","8613",980100,3960
"6765","8646",980100,3960
"6765","8679",980100,3960
"6765","8712",980100,3960
"6765","8745",980100,3960
"6765","8778",980100,3960
"6765","8811",980100,3960
"6765","8844",980100,3960
"6765","8877",980100,3960
"6765","8910",980100,3960
"6765","8943",980100,3960
"6765","8976",980100,3960
"6765","9009",980100,3960
"6765","9042",980100,3960
"6765","9075",980100,3960
"6765","9108",980100,3960
"6765","9141",980100,3960
"6765","9174",980100,3960
"6765","9207",980100,3960
"6765","9240",980100,3960
"6765","9273",980100,3960
"6765","9306",980100,3960
"6765","9339",980100,3960
"6765","9372",980100,3960
"6765","9405",980100,3960
"6765","9438",980100,3960
"6765","9471",980100,3960
"6765","9504",980100,3960
"6765","9537",980100,3960
"6765","9570",980100,3960
"6765","9603",980100,3960
"6765","9636",980100,3960
"6765","9669",980100,3960
"6765","9702",980100,3960
"6765","9735",980100,3960
"6765","9768",980100,3960
"6765","9801",980100,3960
"6765","9834",980100,3960
"6765","9867",980100,3960
"6765","9900",980100,3960
"6765","9933",980100,3960
"6765","9966",980100,3960
"6765","9999",980100,3960
"6765","10032",980100,3960
"6765","10065",980100,3960
"6765","10098",980100,3960
"6765","10131",980100,3960
"6765","10164",980100,3960
"6765","10197",980100,3960
"6765","10230",980100,3960
"6765","10263",980100,3960
"6765","10296",980100,3960
"6765","10329",980100,3960
"6765","10362",980100,3960
"6765","10395",980100,3960
"6765","10428",980100,3960
"6765","10461",980100,3960
"6765","10494",980100,3960
"6765","10527",980100,3960
"6765","10560",980100,3960
"6765","10593",980100,3960
"6765","10626",980100,3960
"6765","10659",980100,3960
"6765","10692",980100,3960
"6765","10725",980100,3960
"6765","10758",980100,3960
"6765","10791",980100,3960
"6765","10824",980100,3960
"6765","10857",980100,3960
"6765","10890",980100,3960
"6765","10923",980100,3960
"6765","10956",980100,3960
"6765","10989",980100,3960
"6765","11022",980100,3960
"6765","11055",980100,3960
"6765","11088",980100,3960
"6765","11121",980100,3960
"6765","11154",980100,3960
"6765","11187",980100,3960
"6765","11220",980100,3960
"6765","11253",980100,3960
"6765","11286",980100,3960
"6765","11319",980100,3960
"6765","11352",980100,3960
"6765","11385",980100,3960
"6765","11418",980100,3960
"6765","11451",980100,3960
"6765","11484",980100,3960
"6765","11517",980100,3960
"6765","11550",980100,3960
"6765","11583",980100,3960
"6765","11616",980100,3960
"6765","11649",980100,3960
"6765","11682",980100,3960
"6765","11715",980100,3960
"6765","11748",980100,3960
"6765","11781",980100,3960
"6765","11814",980100,3960
"6765","11847",980100,3960
"6765","11880",980100,3960
"6765","11913",980100,3960
"6765","11946",980100,3960
"6765","11979",980100,3960
"6765","12012",980100,3960
"6765","12045",980100,3960
"6765","12078",980100,3960
"6765","12111",980100,3960
"6765","12144",980100,3960
"6765","12177",980100,3960
"6765","12210",980100,3960
"6765","12243",980100,3960
"6765","12276",980100,3960
"6765","12309",980100,3960
"6765","12342",980100,3960
"6765","12375",980100,3960
"6765","12408",980100,3960
"6765","12441",980100,3960
"6765","12474",980100,3960
"6765","12507",980100,3960
"6765","12540",980100,3960
"6765","12573",980100,3960
"6765","12606",980100,3960
"6765","12639",980100,3960
"6765","12672",980100,3960
"6765","12705",980100,3960
"6765","12738",980100,3960
"6765","12771",980100,3960
"6765","12804",980100,3960
"6765","12837",980100,3960
"6765","12870",980100,3960
"6765","12903",980100,3960
"6765","12936",980100,3960
"6765","12969",980100,3960
"6765","13002",980100,3960
"6765","13035",980100,3960
"6765","13068",980100,3960
"6765","13101",980100,3960
"6765","13134",980100,3960
"6765","13167",980100,3960
"6765","13200",980100,3960
"6765","13233",980100,3960
"6765","13266",980100,3960
"6765","13299",980100,3960
"6765","13332",980100,3960
"6765","13365",980100,3960
"6765","13398",980100,3960
"6765","13431",980100,3960
"6765","13464",980100,3960
"6765","13497",980100,3960
"6765","13530",980100,3960
"6765","13563",980100,3960
"6765","13596",980100,3960
"6765","13629",980100,3960
"6765","13662",980100,3960
"6765","13695",980100,3960
"6765","13728",980100,3960
"6765","13761",980100,3960
"6765","13794",980100,3960
"6765","13827",980100,3960
"6765","13860",980100,3960
"6765","13893",980100,3960
"6765","13926",980100,3960
"6765","13959",980100,3960
"6765","13992",980100,3960
"6765","14025",980100,3960
"6765","14058",980100,3960
"6765","14091",980100,3960
"6765","14124",980100,3960
"6765","14157",980100,3960
"6765","14190",980100,3960
"6765","14223",980100,3960
"6765","14256",980100,3960
"6765","14289",980100,3960
"6765","14322",980100,3960
"6765","14355",980100,3960
"6765","14388",980100,3960
"6765","14421",980100,3960
"6765","14454",980100,3960
"6765","14487",980100,3960
"6765","14520",980100,3960
"6765","14553",980100,3960
"6765","14586",980100,3960
"6765","14619",980100,3960
"6765","14652",980100,3960
"6765","14685",980100,3960
"6765","14718",980100,3960
"6765","14751",980100,3960
"6765","14784",980100,3960
"6765","14817",980100,3960
"6765","14850",980100,3960
"6765","14883",980100,3960
"6765","14916",980100,3960
"6765","14949",980100,3960
"6765","14982",980100,3960
"6765","15015",980100,3960
"6765","15048",980100,3960
"6765","15081",980100,3960
"6765","15114",980100,3960
"6765","15147",980100,3960
"6765","15180",980100,3960
"6765","15213",980100,3960
"6765","15246",980100,3960
"6765","15279",980100,3960
"6765","15312",980100,3960
"6765","15345",980100,3960
"6765","15378",980100,3960
"6765","15411",980100,3960
"6765","15444",980100,3960
"6765","15477",980100,3960
"6765","15510",980100,3960
"6765","15543",980100,3960
"6765","15576",980100,3960
"6765","15609",980100,3960
"6765","15642",980100,3960
"6765","15675",980100,3960
"6765","15708",980100,3960
"6765","15741",980100,3960
"6765","15774",980100,3960
"6765","15807",980100,3960
"6765","15840",980100,3960
"6765","15873",980100,3960
"6765","15906",980100,3960
"6765","15939",980100,3960
"6765","15972",980100,3960
"6765","16005",980100,3960
"6765","16038",980100,3960
"6765","16071",980100,3960
"6765","16104",980100,3960
"6765","16137",980100,3960
"6765","16170",980100,3960
"6765","16203",980100,3960
"6765","16236",980100,3960
"6765","16269",980100,3960
"6765","16302",980100,3960
"6765","16335",980100,3960
"6765","16368",980100,3960
"6765","16401",980100,3960
"6765","16434",980100,3960
"6765","16467",980100,3960
"6765","16500",980100,3960
"6765","16533",980100,3960
"6765","16566",980100,3960
"6765","16599",980100,3960
"6765","16632",980100,3960
"6765","16665",980100,3960
"6765","16698",980100,3960
"6765","16731",980100,3960
"6765","16764",980100,3960
"6765","16797",980100,3960
"6798","2046",980100,3960
"6798","2079",980100,3960
"6798","2112",980100,3960
"6798","2145",980100,3960
"6798","2178",980100,3960
"6798","2211",980100,3960
"6798","2244",980100,3960
"6798","2277",980100,3960
"6798","2310",980100,3960
"6798","2343",980100,3960
"6798","2376",980100,3960
"6798","2409",980100,3960
"6798","2442",980100,3960
"6798","2475",980100,3960
"6798","2508",980100,3960
"6798","2541",980100,3960
"6798","2574",980100,3960
"6798","2607",980100,3960
"6798","2640",980100,3960
"6798","2673",980100,3960
"6798","2706",980100,3960
"6798","2739",980100,3960
"6798","2772",980100,3960
"6798","2805",980100,3960
"6798","2838",980100,3960
"6798","2871",980100,3960
"6798","2904",980100,3960
"6798","2937",980100,3960
"6798","2970",980100,3960
"6798","3003",980100,3960
"6798","3036",980100,3960
"6798","3069",980100,3960
"6798","3102",980100,3960
"6798","3135",980100,3960
"6798","3168",980100,3960
"6798","3201",980100,3960
"6798","3234",980100,3960
"6798","3267",980100,3960
"6798","3300",980100,3960
"6798","3333",980100,3960
"6798","3366",980100,3960
"6798","3399",980100,3960
"6798","3432",980100,3960
"6798","3465",980100,3960
"6798","3498",980100,3960
"6798","3531",980100,3960
"6798","3564",980100,3960
"6798","3597",980100,3960
"6798","3630",980100,3960
"6798","3663",980100,3960
"6798","3696",980100,3960
"6798","3729",980100,3960
"6798","3762",980100,3960
"6798","3795",980100,3960
"6798","3828",980100,3960
"6798","3861",980100,3960
"6798","3894",980100,3960
"6798","3927",980100,3960
"6798","3960",980100,3960
"6798","3993",980100,3960
"6798","4026",980100,3960
"6798","4059",980100,3960
"6798","4092",980100,3960
"6798","4125",980100,3960
"6798","4158",980100,3960
"6798","4191",980100,3960
"6798","4224",980100,3960
"6798","4257",980100,3960
"6798","4290",980100,3960
"6798","4323",980100,3960
"6798","4356",980100,3960
"6798","4389",980100,3960
"6798","4422",980100,3960
"6798","4455",980100,3960
"6798","4488",980100,3960
"6798","4521",980100,3960
"6798","4554",980100,3960
"6798","4587",980100,3960
"6798","4620",980100,3960
"6798","4653",980100,3960
"6798","4686",980100,3960
"6798","4719",980100,3960
"6798","4752",980100,3960
"6798","4785",980100,3960
"6798","4818",980100,3960
"6798","4851",980100,3960
"6798","4884",980100,3960
"6798","4917",980100,3960
"6798","4950",980100,3960
"6798","4983",980100,3960
"6798","5016",980100,3960
"6798","5049",980100,3960
"6798","5082",980100,3960
"6798","5115",980100,3960
"6798","5148",980100,3960
"6798","5181",980100,3960
"6798","5214",980100,3960
"6798","5247",980100,3960
"6798","5280",980100,3960
"6798","5313",980100,3960
"6798","5346",980100,3960
"6798","5379",980100,3960
"6798","5412",980100,3960
"6798","5445",980100,3960
"6798","5478",980100,3960
"6798","5511",980100,3960
"6798","5544",980100,3960
"6798","5577",980100,3960
"6798","5610",980100,3960
"6798","5643",980100,3960
"6798","5676",980100,3960
"6798","5709",980100,3960
"6798","5742",980100,3960
"6798","5775",980100,3960
"6798","5808",980100,3960
"6798","5841",980100,3960
"6798","5874",980100,3960
"6798","5907",980100,3960
"6798","5940",980100,3960
"6798","5973",980100,3960
"6798","6006",980100,3960
"6798","6039",980100,3960
"6798","6072",980100,3960
"6798","6105",980100,3960
"6798","6138",980100,3960
"6798","6171",980100,3960
"6798","6204",980100,3960
"6798","6237",980100,3960
"6798","6270",980100,3960
"6798","6303",980100,3960
"6798","6336",980100,3960
"6798","6369",980100,3960
"6798","6402",980100,3960
"6798","6435",980100,3960
"6798","6468",980100,3960
"6798","6501",980100,3960
"6798","6534",980100,3960
"6798","6567",980100,3960
"6798","6600",980100,3960
"6798","6633",980100,3960
"6798","6666",980100,3960
"6798","6699",980100,3960
"6798","6732",980100,3960
"6798","6765",980100,3960
"6798","6798",980100,3960
"6798","6831",980100,3960
"6798","6864",980100,3960
"6798","6897",980100,3960
"6798","6930",980100,3960
"6798","6963",980100,3960
"6798","6996",980100,3960
"6798","7029",980100,3960
"6798","7062",980100,3960
"6798","7095",980100,3960
"6798","7128",980100,3960
"6798","7161",980100,3960
"6798","7194",980100,3960
"6798","7227",980100,3960
"6798","7260",980100,3960
"6798","7293",980100,3960
"6798","7326",980100,3960
"6798","7359",980100,3960
"6798","7392",980100,3960
"6798","7425",980100,3960
"6798","7458",980100,3960
"6798","7491",980100,3960
"6798","7524",980100,3960
"6798","7557",980100,3960
"6798","7590",980100,3960
"6798","7623",980100,3960
"6798","7656",980100,3960
"6798","7689",980100,3960
"6798","7722",980100,3960
"6798","7755",980100,3960
"6798","7788",980100,3960
"6798","7821",980100,3960
"6798","7854",980100,3960
"6798","7887",980100,3960
"6798","7920",980100,3960
"6798","7953",980100,3960
"6798","7986",980100,3960
"6798","8019",980100,3960
"6798","8052",980100,3960
"6798","8085",980100,3960
"6798","8118",980100,3960
"6798","8151",980100,3960
"6798","8184",980100,3960
"6798","8217",980100,3960
"6798","8250",980100,3960
"6798","8283",980100,3960
"6798","8316",980100,3960
"6798","8349",980100,3960
"6798","8382",980100,3960
"6798","8415",980100,3960
"6798","8448",980100,3960
"6798","8481",980100,3960
"6798","8514",980100,3960
"6798","8547",980100,3960
"6798","8580",980100,3960
"6798","8613",980100,3960
"6798","8646",980100,3960
"6798","8679",980100,3960
"6798","8712",980100,3960
"6798","8745",980100,3960
"6798","8778",980100,3960
"6798","8811",980100,3960
"6798","8844",980100,3960
"6798","8877",980100,3960
"6798","8910",980100,3960
"6798","8943",980100,3960
"6798","8976",980100,3960
"6798","9009",980100,3960
"6798","9042",980100,3960
"6798","9075",980100,3960
"6798","9108",980100,3960
"6798","9141",980100,3960
"6798","9174",980100,3960
"6798","9207",980100,3960
"6798","9240",980100,3960
"6798","9273",980100,3960
"6798","9306",980100,3960
"6798","9339",980100,3960
"6798","9372",980100,3960
"6798","9405",980100,3960
"6798","9438",980100,3960
"6798","9471",980100,3960
"6798","9504",980100,3960
"6798","9537",980100,3960
"6798","9570",980100,3960
"6798","9603",980100,3960
"6798","9636",980100,3960
"6798","9669",980100,3960
"6798","9702",980100,3960
"6798","9735",980100,3960
"6798","9768",980100,3960
"6798","9801",980100,3960
"6798","9834",980100,3960
"6798","9867",980100,3960
"6798","9900",980100,3960
"6798","9933",980100,3960
"6798","9966",980100,3960
"6798","9999",980100,3960
"6798","10032",980100,3960
"6798","10065",980100,3960
"6798","10098",980100,3960
"6798","10131",980100,3960
"6798","10164",980100,3960
"6798","10197",980100,3960
"6798","10230",980100,3960
"6798","10263",980100,3960
"6798","10296",980100,3960
"6798","10329",980100,3960
"6798","10362",980100,3960
"6798","10395",980100,3960
"6798","10428",980100,3960
"6798","10461",980100,3960
"6798","10494",980100,3960
"6798","10527",980100,3960
"6798","10560",980100,3960
"6798","10593",980100,3960
"6798","10626",980100,3960
"6798","10659",980100,3960
"6798","10692",980100,3960
"6798","10725",980100,3960
"6798","10758",980100,3960
"6798","10791",980100,3960
"6798","10824",980100,3960
"6798","10857",980100,3960
"6798","10890",980100,3960
"6798","10923",980100,3960
"6798","10956",980100,3960
"6798","10989",980100,3960
"6798","11022",980100,3960
"6798","11055",980100,3960
"6798","11088",980100,3960
"6798","11121",980100,3960
"6798","11154",980100,3960
"6798","11187",980100,3960
"6798","11220",980100,3960
"6798","11253",980100,3960
"6798","11286",980100,3960
"6798","11319",980100,3960
"6798","11352",980100,3960
"6798","11385",980100,3960
"6798","11418",980100,3960
"6798","11451",980100,3960
"6798","11484",980100,3960
"6798","11517",980100,3960
"6798","11550",980100,3960
"6798","11583",980100,3960
"6798","11616",980100,3960
"6798","11649",980100,3960
"6798","11682",980100,3960
"6798","11715",980100,3960
"6798","11748",980100,3960
"6798","11781",980100,3960
"6798","11814",980100,3960
"6798","11847",980100,3960
"6798","11880",980100,3960
"6798","11913",980100,3960
"6798","11946",980100,3960
"6798","11979",980100,3960
"6798","12012",980100,3960
"6798","12045",980100,3960
"6798","12078",980100,3960
"6798","12111",980100,3960
"6798","12144",980100,3960
"6798","12177",980100,3960
"6798","12210",980100,3960
"6798","12243",980100,3960
"6798","12276",980100,3960
"6798","12309",980100,3960
"6798","12342",980100,3960
"6798","12375",980100,3960
"6798","12408",980100,3960
"6798","12441",980100,3960
"6798","12474",980100,3960
"6798","12507",980100,3960
"6798","12540",980100,3960
"6798","12573",980100,3960
"6798","12606",980100,3960
"6798","12639",980100,3960
"6798","12672",980100,3960
"6798","12705",980100,3960
"6798","12738",980100,3960
"6798","12771",980100,3960
"6798","12804",980100,3960
"6798","12837",980100,3960
"6798","12870",980100,3960
"6798","12903",980100,3960
"6798","12936",980100,3960
"6798","12969",980100,3960
"6798","13002",980100,3960
"6798","13035",980100,3960
"6798","13068",980100,3960
"6798","13101",980100,3960
"6798","13134",980100,3960
"6798","13167",980100,3960
"6798","13200",980100,3960
"6798","13233",980100,3960
"6798","13266",980100,3960
"6798","13299",980100,3960
"6798","13332",980100,3960
"6798","13365",980100,3960
"6798","13398",980100,3960
"6798","13431",980100,3960
"6798","13464",980100,3960
"6798","13497",980100,3960
"6798","13530",980100,3960
"6798","13563",980100,3960
"6798","13596",980100,3960
"6798","13629",980100,3960
"6798","13662",980100,3960
"6798","13695",980100,3960
"6798","13728",980100,3960
"6798","13761",980100,3960
"6798","13794",980100,3960
"6798","13827",980100,3960
"6798","13860",980100,3960
"6798","13893",980100,3960
"6798","13926",980100,3960
"6798","13959",980100,3960
"6798","13992",980100,3960
"6798","14025",980100,3960
"6798","14058",980100,3960
"6798","14091",980100,3960
"6798","14124",980100,3960
"6798","14157",980100,3960
"6798","14190",980100,3960
"6798","14223",980100,3960
"6798","14256",980100,3960
"6798","14289",980100,3960
"6798","14322",980100,3960
"6798","14355",980100,3960
"6798","14388",980100,3960
"6798","14421",980100,3960
"6798","14454",980100,3960
"6798","14487",980100,3960
"6798","14520",980100,3960
"6798","14553",980100,3960
"6798","14586",980100,3960
"6798","14619",980100,3960
"6798","14652",980100,3960
"6798","14685",980100,3960
"6798","14718",980100,3960
"6798","14751",980100,3960
"6798","14784",980100,3960
"6798","14817",980100,3960
"6798","14850",980100,3960
"6798","14883",980100,3960
